"PROJECT_ID","SAMPLE_ID","MATRIX","COLLECT_DATE","LAB_SAMPLE_ID","SAMPLE_TYPE","LOCATION","REC_DATE","RUN_DATE_TIME","ANL_BATCH","PRP_BATCH","EXTRACTION_CODE","EXTRACTED_DATE","ANALYTE","DISSOLVED","CAS_NUMBER","ANALYTE_FLAG","ANALYTICAL_METHOD",RESULT,"RESULTFLAG","TEXT_RESULT",MDL,REPDL,"UNITS",ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,"ALLOWABLE_LIMIT","ANALYSIS_GROUP",METHOD_ORDER,ANALYTE_ORDER,"ANALYST",LOQ,LOD,DL
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,2,4-Trimethylbenzene",".","95-63-6","N","SW8260C",0,"U","",,39.6,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,64,"NRO",39.6,19.8,11.9
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,2-Dibromo-3-chloropropane",".","96-12-8","N","SW8260C",0,"U","",,79.3,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,25,"NRO",79.3,39.6,24.6
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,2-Dibromoethane",".","106-93-4","N","SW8260C",0,"U","",,7.93,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,31,"NRO",7.93,3.96,2.46
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,2-Dichlorobenzene",".","95-50-1","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,77,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,2-Dichloroethane",".","107-06-2","N","SW8260C",0,"U","",,7.93,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,7,"NRO",7.93,3.96,2.46
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,2-Dichloroethane-D4 (surr)",".","17060-07-0","S","SW8260C",108,"=","",,0,"%",1,125.869,42.83027276322,85.8,,508,108,71,136,,,,,3,"","Volatile GC/MS",90,62,"NRO",0,0,0
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,2-Dichloropropane",".","78-87-5","N","SW8260C",0,"U","",,7.93,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,84,"NRO",7.93,3.96,2.46
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,3,5-Trimethylbenzene",".","108-67-8","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,8,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,3-Dichlorobenzene",".","541-73-1","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,87,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,3-Dichloropropane",".","142-28-9","N","SW8260C",0,"U","",,7.93,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,30,"NRO",7.93,3.96,2.46
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,4-Dichlorobenzene",".","106-46-7","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,6,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","2,2-Dichloropropane",".","594-20-7","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,80,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","2-Butanone (MEK)",".","78-93-3","N","SW8260C",0,"U","",,198,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,52,"NRO",198,99,61.8
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","2-Chlorotoluene",".","95-49-8","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,72,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","2-Hexanone",".","591-78-6","N","SW8260C",0,"U","",,79.3,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,83,"NRO",79.3,39.6,24.6
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","4-Bromofluorobenzene (surr)",".","460-00-4","S","SW8260C",162,"=","",,0,"%",1,125.869,42.83027276322,85.8,,497,162,55,151,,,,,3,"","Volatile GC/MS",90,69,"NRO",0,0,0
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","4-Chlorotoluene",".","106-43-4","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,9,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","4-Isopropyltoluene",".","99-87-6","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,14,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","4-Methyl-2-pentanone (MIBK)",".","108-10-1","N","SW8260C",0,"U","",,198,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,12,"NRO",198,99,61.8
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Benzene",".","71-43-2","N","SW8260C",0,"U","",,9.91,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,1,"NRO",9.91,4.96,3.09
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Bromobenzene",".","108-86-1","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,40,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Bromochloromethane",".","74-97-5","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,44,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Bromodichloromethane",".","75-27-4","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,50,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Bromoform",".","75-25-2","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,59,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Carbon tetrachloride",".","56-23-5","N","SW8260C",0,"U","",,9.91,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,32,"NRO",9.91,4.96,3.09
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Chlorobenzene",".","108-90-7","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,10,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Chloroethane",".","75-00-3","N","SW8260C",0,"U","",,159,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,48,"NRO",159,79.5,49.2
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Chloroform",".","67-66-3","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,34,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Chloromethane",".","74-87-3","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,42,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","cis-1,2-Dichloroethene",".","156-59-2","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,13,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","cis-1,3-Dichloropropene",".","10061-01-5","N","SW8260C",0,"U","",,9.91,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,16,"NRO",9.91,4.96,3.09
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Dibromochloromethane",".","124-48-1","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,29,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Dibromomethane",".","74-95-3","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,20,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Dichlorodifluoromethane",".","75-71-8","N","SW8260C",0,"U","",,39.6,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,47,"NRO",39.6,19.8,11.9
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Ethylbenzene",".","100-41-4","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,3,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Freon-113",".","76-13-1","N","SW8260C",0,"U","",,79.3,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,99,"NRO",79.3,39.6,24.6
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Hexachlorobutadiene",".","87-68-3","N","SW8260C",23.8,"=","",,15.9,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,81,"NRO",15.9,7.95,4.92
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Isopropylbenzene (Cumene)",".","98-82-8","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,82,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Methylene chloride",".","75-09-2","N","SW8260C",0,"U","",,79.3,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,53,"NRO",79.3,39.6,24.6
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Methyl-t-butyl ether",".","1634-04-4","N","SW8260C",0,"U","",,79.3,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,15,"NRO",79.3,39.6,24.6
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Naphthalene",".","91-20-3","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,57,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","n-Butylbenzene",".","104-51-8","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,4,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","n-Propylbenzene",".","103-65-1","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,17,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","o-Xylene",".","95-47-6","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,58,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","P & M -Xylene",".","P & M -Xylene","N","SW8260C",0,"U","",,39.6,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,55,"NRO",39.6,19.8,11.9
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","sec-Butylbenzene",".","135-98-8","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,49,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Styrene",".","100-42-5","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,18,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","tert-Butylbenzene",".","98-06-6","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,66,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Tetrachloroethene",".","127-18-4","N","SW8260C",0,"U","",,9.91,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,27,"NRO",9.91,4.96,3.09
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Toluene",".","108-88-3","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,2,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Toluene-d8 (surr)",".","2037-26-5","S","SW8260C",99.1,"=","",,0,"%",1,125.869,42.83027276322,85.8,,508,99.1,85,116,,,,,3,"","Volatile GC/MS",90,68,"NRO",0,0,0
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","trans-1,2-Dichloroethene",".","156-60-5","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,75,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","trans-1,3-Dichloropropene",".","10061-02-6","N","SW8260C",0,"U","",,9.91,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,21,"NRO",9.91,4.96,3.09
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Trichloroethene",".","79-01-6","N","SW8260C",0,"U","",,7.93,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,74,"NRO",7.93,3.96,2.46
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Trichlorofluoromethane",".","75-69-4","N","SW8260C",0,"U","",,39.6,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,54,"NRO",39.6,19.8,11.9
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Vinyl acetate",".","108-05-4","N","SW8260C",0,"U","",,79.3,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,99,"NRO",79.3,39.6,24.6
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Vinyl chloride",".","75-01-4","N","SW8260C",0,"U","",,7.93,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,46,"NRO",7.93,3.96,2.46
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","Xylenes (total)",".","1330-20-7","N","SW8260C",0,"U","",,59.5,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,63,"NRO",59.5,29.8,18.1
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/27/2017 19:47","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","1-Methylnaphthalene",".","90-12-0","N","8270D SIM (PAH)",0,"U","",,28.6,"ug/Kg",1,22.89,5,85.8,,,,,,,,,,3,"","Polynuclear Aromatics GC/MS",758,3,"DSD",28.6,14.3,8.59
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/27/2017 19:47","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","2-Methylnaphthalene",".","91-57-6","N","8270D SIM (PAH)",0,"U","",,28.6,"ug/Kg",1,22.89,5,85.8,,,,,,,,,,3,"","Polynuclear Aromatics GC/MS",758,2,"DSD",28.6,14.3,8.59
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/27/2017 19:47","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","2-Methylnaphthalene-d10 (surr)",".","7297-45-2","S","8270D SIM (PAH)",74.7,"=","",,0,"%",1,22.89,5,85.8,,109,74.7,50,150,,,,,3,"","Polynuclear Aromatics GC/MS",758,20,"DSD",0,0,0
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/27/2017 19:47","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Acenaphthene",".","83-32-9","N","8270D SIM (PAH)",0,"U","",,28.6,"ug/Kg",1,22.89,5,85.8,,,,,,,,,,3,"","Polynuclear Aromatics GC/MS",758,5,"DSD",28.6,14.3,8.59
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/27/2017 19:47","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Acenaphthylene",".","208-96-8","N","8270D SIM (PAH)",0,"U","",,28.6,"ug/Kg",1,22.89,5,85.8,,,,,,,,,,3,"","Polynuclear Aromatics GC/MS",758,4,"DSD",28.6,14.3,8.59
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/27/2017 19:47","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Anthracene",".","120-12-7","N","8270D SIM (PAH)",0,"U","",,28.6,"ug/Kg",1,22.89,5,85.8,,,,,,,,,,3,"","Polynuclear Aromatics GC/MS",758,8,"DSD",28.6,14.3,8.59
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/27/2017 19:47","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo(a)Anthracene",".","56-55-3","N","8270D SIM (PAH)",0,"U","",,28.6,"ug/Kg",1,22.89,5,85.8,,,,,,,,,,3,"","Polynuclear Aromatics GC/MS",758,11,"DSD",28.6,14.3,8.59
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/27/2017 19:47","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo[a]pyrene",".","50-32-8","N","8270D SIM (PAH)",75,"=","",,28.6,"ug/Kg",1,22.89,5,85.8,,,,,,,,,,3,"","Polynuclear Aromatics GC/MS",758,15,"DSD",28.6,14.3,8.59
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/27/2017 19:47","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo[b]Fluoranthene",".","205-99-2","N","8270D SIM (PAH)",85.6,"=","",,28.6,"ug/Kg",1,22.89,5,85.8,,,,,,,,,,3,"","Polynuclear Aromatics GC/MS",758,13,"DSD",28.6,14.3,8.59
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/27/2017 19:47","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo[g,h,i]perylene",".","191-24-2","N","8270D SIM (PAH)",81,"=","",,28.6,"ug/Kg",1,22.89,5,85.8,,,,,,,,,,3,"","Polynuclear Aromatics GC/MS",758,18,"DSD",28.6,14.3,8.59
